3	0
6	1
6	2
12	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
6	14
1	15
1	16
12	17
6	18
12	19
12	20
12	21
12	22
28	23
6	24
6	25
12	26
6	27
1	28
6	29
9	30
1	31
1	32
1	33
1	34
12	35
1	36
1	37
1	38
1	39
1	40
1	41
1	42
1	43
1	44
1	45
1	46
1	47
1	48
1	49
1	50
1	51
12	52
9	53
2	54
9	55
1	56
10	57
10	58
7	59
6	60
1	61
1	62
2	63
10	64
1	65
1	66
1	67
10	68
2	69
10	70
1	71
1	72
1	73
7	74
10	75
10	76
5	77
1	78
5	79
17	80
1	81
1	82
7	83
1	84
1	85
6	86
1	87
1	88
5	89
7	90
17	91
17	92
7	93
7	94
1	95
7	96
1	97
1	98
6	99
1	100
1	101
7	102
1	103
1	104
1	105
7	106
7	107
1	108
1	109
7	110
10	111
12	112
13	113
1	114
10	115
1	116
1	117
2	118
7	119
1	120
28	121
1	122
1	123
1	124
1	125
1	126
1	127
1	128
12	129
6	130
6	131
14	132
6	133
1	134
14	135
12	136
6	137
12	138
12	139
12	140
12	141
12	142
12	143
1	144
1	145
1	146
1	147
1	148
1	149
1	150
1	151
1	152
1	153
1	154
1	155
1	156
1	157
1	158
1	159
1	160
1	161
1	162
1	163
12	164
1	165
1	166
1	167
1	168
1	169
1	170
1	171
1	172
1	173
1	174
1	175
1	176
12	177
10	178
7	179
9	180
13	181
9	182
9	183
9	184
9	185
9	186
9	187
9	188
8	189
17	189
9	190
9	191
9	192
2	193
9	194
9	195
1	196
2	197
12	198
11	199
13	200
10	201
13	202
9	203
7	204
9	205
13	206
13	207
13	208
7	209
17	210
1	211
9	212
9	213
11	214
6	215
13	216
1	217
1	218
6	219
1	220
11	221
13	222
13	223
1	224
12	225
10	226
10	227
13	228
11	229
12	230
12	231
6	232
12	233
6	234
6	235
6	236
6	237
6	238
18	239
12	240
6	241
6	242
6	243
6	244
27	245
12	246
6	247
6	248
12	249
12	250
6	251
12	252
12	253
12	254
6	255
12	256
6	257
12	258
12	259
12	260
6	261
12	262
12	263
6	264
6	265
10	266
2	267
2	268
10	269
10	270
7	271
12	272
6	273
12	274
12	275
1	276
1	277
1	278
1	279
1	280
1	281
1	282
1	283
1	284
1	285
1	286
1	287
1	288
1	289
1	290
1	291
1	292
1	293
1	294
1	295
1	296
1	297
1	298
1	299
1	300
1	301
1	302
1	303
1	304
1	305
1	306
1	307
1	308
1	309
1	310
1	311
1	312
1	313
1	314
1	315
1	316
1	317
1	318
1	319
1	320
1	321
1	322
1	323
1	324
1	325
1	326
1	327
1	328
1	329
1	330
1	331
1	332
1	333
1	334
1	335
1	336
1	337
1	338
1	339
1	340
1	341
1	342
1	343
1	344
1	345
1	346
1	347
1	348
1	349
1	350
1	351
1	352
1	353
1	354
1	355
1	356
1	357
1	358
1	359
1	360
1	361
1	362
1	363
1	364
1	365
1	366
1	367
1	368
1	369
1	370
1	371
1	372
1	373
1	374
1	375
1	376
1	377
1	378
1	379
1	380
1	381
1	382
1	383
1	384
1	385
1	386
1	387
1	388
1	389
1	390
1	391
1	392
1	393
1	394
1	395
1	396
1	397
1	398
1	399
1	400
1	401
1	402
1	403
1	404
1	405
1	406
1	407
1	408
1	409
1	410
1	411
1	412
1	413
1	414
1	415
1	416
1	417
1	418
1	419
1	420
1	421
1	422
1	423
1	424
1	425
1	426
1	427
1	428
1	429
1	430
1	431
1	432
1	433
1	434
12	435
1	436
12	437
8	438
17	438
2	439
2	440
11	441
2	442
17	443
1	444
5	445
6	446
9	447
11	448
3	449
10	450
2	451
13	452
12	453
5	454
12	455
2	456
4	457
9	458
12	459
17	460
1	461
12	462
6	463
2	464
12	465
12	466
12	467
12	468
12	469
12	470
12	471
6	472
6	473
6	474
6	475
6	476
6	477
6	478
6	479
6	480
5	481
12	482
1	483
1	484
1	485
1	486
1	487
1	488
1	489
1	490
1	491
1	492
1	493
1	494
1	495
1	496
1	497
1	498
1	499
1	500
1	501
1	502
1	503
1	504
1	505
1	506
1	507
1	508
1	509
1	510
1	511
1	512
1	513
1	514
1	515
1	516
1	517
1	518
1	519
1	520
1	521
1	522
1	523
1	524
1	525
1	526
1	527
1	528
12	529
1	530
1	531
1	532
1	533
1	534
1	535
1	536
1	537
1	538
1	539
12	540
1	541
1	542
1	543
1	544
1	545
1	546
1	547
1	548
1	549
1	550
12	551
1	552
17	553
1	554
1	555
1	556
10	557
1	558
7	559
17	560
1	561
11	562
1	563
2	564
12	565
10	566
1	567
1	568
17	569
3	570
12	571
12	572
12	573
1	574
1	575
1	576
1	577
1	578
1	579
12	580
1	581
1	582
1	583
1	584
1	585
1	586
1	587
1	588
1	589
1	590
1	591
1	592
1	593
1	594
11	595
12	596
12	597
24	598
24	599
1	600
1	601
1	602
1	603
1	604
1	605
1	606
1	607
1	608
1	609
1	610
1	611
1	612
1	613
1	614
1	615
1	616
1	617
1	618
1	619
1	620
1	621
1	622
1	623
1	624
1	625
1	626
1	627
12	628
1	629
1	630
