1	0
9	1
22	2
47	2
0	3
11	4
17	4
8	4
1	5
1	6
11	6
29	6
19	6
0	7
0	8
0	9
2	10
0	11
0	12
0	13
0	14
1	15
17	16
0	17
0	18
7	19
7	20
1	20
6	20
42	21
1	22
9	22
6	22
7	23
6	24
0	25
7	26
0	27
28	28
7	28
1	29
0	30
7	31
0	32
16	33
53	34
30	35
28	36
6	36
1	36
4	37
1	38
6	38
6	39
64	39
1	39
11	40
17	40
7	40
27	40
0	41
64	42
37	43
62	44
25	45
32	46
33	47
32	47
6	47
25	48
23	49
23	50
9	51
1	51
13	52
14	52
27	52
6	52
43	52
10	52
3	53
10	54
2	54
11	54
4	54
49	54
1	54
5	55
27	56
5	56
2	57
11	58
2	59
4	59
33	59
41	59
0	60
0	61
0	62
23	63
4	64
0	65
37	66
0	67
47	68
0	69
10	70
64	71
1	71
34	72
5	72
69	72
5	73
5	74
27	75
9	76
37	77
33	77
7	78
12	78
23	79
33	80
26	81
42	82
23	83
30	84
64	85
2	85
1	86
9	86
11	87
32	88
29	89
6	90
2	91
18	92
0	93
0	94
44	95
0	96
37	97
5	98
40	99
42	99
4	100
26	101
26	102
26	103
5	104
0	105
11	106
18	106
0	107
32	108
37	108
64	109
1	109
37	110
0	111
26	112
36	113
0	114
4	115
22	116
6	116
1	116
13	117
0	118
7	119
3	120
45	121
0	122
6	123
10	123
27	123
17	124
36	125
6	126
64	126
24	126
18	126
11	127
0	128
64	129
6	130
64	130
12	130
7	131
18	131
17	131
2	131
11	131
11	132
32	133
27	134
23	135
5	136
23	137
0	138
37	139
10	140
7	140
6	141
0	142
25	143
37	144
37	145
47	146
0	147
52	148
5	149
23	150
0	151
0	152
4	153
6	154
64	155
13	155
11	155
65	156
19	157
23	158
6	159
32	160
7	161
5	162
0	163
0	164
0	165
0	166
0	167
0	168
6	169
2	169
64	169
11	169
19	170
6	170
43	170
12	171
0	172
64	173
24	175
64	174
66	176
0	177
9	178
2	179
1	180
33	181
32	182
64	183
3	183
17	183
8	183
5	184
67	185
23	186
0	187
0	188
3	189
13	189
6	190
2	190
64	190
11	190
42	191
1	192
0	193
23	194
0	195
1	196
11	196
10	196
8	196
17	196
4	197
3	198
13	198
21	198
0	199
33	200
0	201
37	202
25	202
66	203
63	204
32	205
23	206
37	207
23	208
0	209
10	210
9	211
1	212
36	213
27	214
9	214
10	215
27	216
4	216
2	217
8	217
17	217
64	217
23	218
22	219
0	220
0	221
11	222
0	223
0	224
0	225
11	226
64	227
0	228
0	229
0	230
0	231
0	232
0	233
0	234
0	235
0	236
0	237
0	238
0	239
0	240
0	241
25	242
0	243
1	244
6	244
23	245
36	246
0	247
26	248
22	248
23	249
36	250
2	251
5	252
36	253
0	254
37	255
23	256
20	257
33	257
37	258
37	259
37	260
57	261
22	262
23	263
5	264
56	265
36	266
10	267
29	267
43	267
42	268
64	269
16	270
45	271
23	272
37	274
23	275
32	275
23	276
37	277
58	278
0	279
5	280
37	281
23	282
23	283
0	284
2	285
7	286
47	287
46	288
23	289
0	290
11	291
2	292
11	293
3	293
24	293
11	295
37	296
23	297
23	298
6	299
9	299
1	299
12	299
10	299
11	299
22	300
22	301
4	302
1	303
41	303
1	304
5	305
22	306
7	307
2	307
21	307
7	308
6	308
11	309
4	309
2	310
27	311
36	312
1	313
30	314
7	315
6	315
1	315
0	316
37	317
30	318
1	319
6	319
1	320
0	321
1	322
23	323
36	325
0	326
0	327
27	328
22	329
0	330
45	331
16	332
5	333
0	334
2	335
22	335
53	335
0	336
7	337
5	338
33	339
2	340
32	341
23	342
30	343
0	344
23	345
0	346
26	347
69	348
64	349
7	350
0	351
37	352
23	353
62	354
5	355
11	356
4	356
19	356
0	357
33	358
0	359
0	360
1	361
9	361
2	362
37	363
5	364
28	365
40	366
7	366
33	367
44	368
4	369
44	370
45	371
7	371
37	372
0	373
0	374
30	375
0	376
0	377
0	378
1	379
4	380
20	381
10	382
13	383
23	384
5	385
4	386
0	387
0	388
33	389
0	390
0	391
0	392
12	393
7	394
2	395
7	395
24	396
0	397
0	398
0	399
2	400
48	401
52	402
48	403
2	404
43	404
0	405
11	406
37	407
24	408
0	409
9	410
23	411
26	411
47	412
60	412
38	413
20	414
22	415
2	416
2	417
0	418
54	419
3	419
23	420
1	421
52	422
69	423
7	424
23	424
4	425
5	426
0	427
2	428
20	429
30	430
23	431
1	432
1	433
0	434
11	435
23	436
23	437
5	438
38	438
18	439
5	440
4	441
12	442
64	442
4	442
22	443
0	444
0	445
0	446
0	447
0	448
0	449
0	450
10	451
11	451
15	451
2	452
0	453
10	454
2	454
11	454
18	454
10	455
2	455
11	455
18	455
0	456
0	457
0	458
22	459
0	460
0	461
25	462
25	463
0	464
0	465
0	466
19	467
2	468
7	469
32	469
11	470
0	471
0	472
0	473
0	474
0	475
0	476
0	477
0	478
0	479
0	480
0	481
20	482
5	482
5	483
0	484
0	485
0	486
0	487
26	488
